geo country;vehicle age;survival rate
Croatia;34;0
Croatia;35;0
Croatia;36;0
Croatia;37;0
Croatia;38;0
Croatia;39;0
Croatia;40;0
Croatia;41;0
Croatia;42;0
Croatia;43;0
Croatia;44;0
Croatia;45;0
Hungary;1;0,816945152
Hungary;2;1,096269711
Hungary;3;1,036002126
Hungary;4;1,201435262
Hungary;5;1,252049682
Hungary;6;1,591517758
Hungary;7;1,717905095
Hungary;8;1,104180469
Hungary;9;0,426088714
Hungary;10;0,931376715
Hungary;11;1,05388827
Hungary;12;1,03941118
Hungary;13;1,073699994
Hungary;14;1,204876771
Hungary;15;1,402943254
Hungary;16;1,419016818
Hungary;17;1,358386842
Hungary;18;1,330059441
Hungary;19;0,975967516
Hungary;20;0,774546055
Hungary;21;0,567208335
Hungary;22;0,536264191
Hungary;23;0,362255543
Hungary;24;0,388704642
Hungary;25;0,29218127
Hungary;26;0,198424404
Hungary;27;0,141653013
Hungary;28;0,177750691
Hungary;29;0,119523852
Hungary;30;0,070935733
Hungary;31;0,064738879
Hungary;32;0,058070157
Hungary;33;0,053650283
Hungary;34;0,042181258
Hungary;35;0,030418273
Hungary;36;0,025070817
Hungary;37;0,019999412
Hungary;38;0,018624659
Hungary;39;0,015363648
Hungary;40;0,011228498
Hungary;41;0,008777833
Hungary;42;0,005739276
Hungary;43;0,005670041
Hungary;44;0,006866621
Hungary;45;0,005318601
Ireland;1;0,863137722
Ireland;2;1,308034019
Ireland;3;1,505646323
Ireland;4;1,581151539
Ireland;5;1,401004511
Ireland;6;1,361374408
Ireland;7;1,334283392
Ireland;8;1,496123604
Ireland;9;1,116774766
Ireland;10;0,982025294
Ireland;11;0,919525835
Ireland;12;0,825993865
Ireland;13;0,721642664
Ireland;14;0,599040506
Ireland;15;0,479782038
Ireland;16;0,348360554
Ireland;17;0,265584701
Ireland;18;0,351264076
Ireland;19;0,045215031
Ireland;20;0
Ireland;21;0
Ireland;22;0
Ireland;23;0
Ireland;24;0
Ireland;25;0
Ireland;26;0
Ireland;27;0
Ireland;28;0
Ireland;29;0
Ireland;30;0
Ireland;31;0
Ireland;32;0
Ireland;33;0
Ireland;34;0
Ireland;35;0
Ireland;36;0
Ireland;37;0
Ireland;38;0
Ireland;39;0
Ireland;40;0
Ireland;41;0
Ireland;42;0
Ireland;43;0
Ireland;44;0
Ireland;45;0
Iceland;1;1,09272993
Iceland;2;1,773629355
Iceland;3;2,319117647
Iceland;4;2,212262854
Iceland;5;1,41815889
Iceland;6;1,710797936
Iceland;7;2,965550547
Iceland;8;2,749645054
Iceland;9;0,392782021
Iceland;10;0,140132982
Iceland;11;0,54118746
Iceland;12;0,898947951
Iceland;13;1,446858289
Iceland;14;1,796762772
Iceland;15;1,678237073
Iceland;16;1,175983437
Iceland;17;0,387500921
Iceland;18;0,289913507
Iceland;19;0,436474656
Iceland;20;0,501872659
Iceland;21;0,437950759
Iceland;22;0,33756581
Iceland;23;0,124832215
Iceland;24;0,085714286
Iceland;25;0,064970646
Iceland;26;0,061183949
Iceland;27;0,068195474
Iceland;28;0,077978412
Iceland;29;0,052971974
Iceland;30;0,038305402
Iceland;31;0,046374987
Iceland;32;0,052598226
Iceland;33;0,033574931
Iceland;34;0,021903323
Iceland;35;0,017075306
Iceland;36;0,015403369
Iceland;37;0,015117581
Iceland;38;0,014827391
Iceland;39;0,013931712
Iceland;40;0,012876523
Iceland;41;0,013444599
Iceland;42;0,013134748
Iceland;43;0,006896552
Iceland;44;0,005904326
Iceland;45;0,01274666
Italy;1;1,044630424
Italy;2;1,047926526
Italy;3;1,028976827
Italy;4;1,002582688
Italy;5;0,973701295
Italy;6;0,96750957
Italy;7;0,968099562
Italy;8;0,961277341
Italy;9;0,930783364
Italy;10;0,927677753
Italy;11;0,899139014
Italy;12;0,857547854
Italy;13;0,816927262
Italy;14;0,758822295
Italy;15;0,68221871
Italy;16;0,612746286
Italy;17;0,548305341
Italy;18;0,446493974
Italy;19;0,379036335
Italy;20;0,328222636
Italy;21;0,45593886
Italy;22;0,452266641
Italy;23;0,46662612
Italy;24;0,463429885
Italy;25;0,328801224
Italy;26;0,353838927
Italy;27;0,344069841
Italy;28;0,027560276
Italy;29;0
Italy;30;0
Italy;31;0
Italy;32;0
Italy;33;0
Italy;34;0
Italy;35;0
Italy;36;0
Italy;37;0
Italy;38;0
Italy;39;0
Italy;40;0
Italy;41;0
Italy;42;0
Italy;43;0
Italy;44;0
Italy;45;0
Liechtenstein;1;0,83266129
Liechtenstein;2;1,028794534
Liechtenstein;3;1,100555556
Liechtenstein;4;1,0265625
Liechtenstein;5;1,025142315
Liechtenstein;6;1,084770823
Liechtenstein;7;1,072390572
Liechtenstein;8;0,986419753
Liechtenstein;9;0,875810474
Liechtenstein;10;0,883417085
Liechtenstein;11;0,872486772
Liechtenstein;12;0,799456522
Liechtenstein;13;0,746927374
Liechtenstein;14;0,626553672
Liechtenstein;15;0,495660559
Liechtenstein;16;0,450363196
Liechtenstein;17;0,411977284
Liechtenstein;18;0,33996589
Liechtenstein;19;0,245787333
Liechtenstein;20;0,139099942
Liechtenstein;21;0,118893467
Liechtenstein;22;0,08912656
Liechtenstein;23;0,049819928
Liechtenstein;24;0,045703839
Liechtenstein;25;0,034055728
Liechtenstein;26;0,032601881
Liechtenstein;27;0,022378517
Liechtenstein;28;0,025177534
Liechtenstein;29;0,015758372
Liechtenstein;30;0,02124834
Liechtenstein;31;0,009408602
Liechtenstein;32;0,008867667
Liechtenstein;33;0,008922443
Liechtenstein;34;0,006206897
Liechtenstein;35;0,016016713
Liechtenstein;36;0,009379509
Liechtenstein;37;0,014809591
Liechtenstein;38;0,011494253
Liechtenstein;39;0,012518409
Liechtenstein;40;0,009789157
Liechtenstein;41;0,009118541
Liechtenstein;42;0,009195402
Liechtenstein;43;0,012578616
Liechtenstein;44;0,013798701
Liechtenstein;45;0,01582015
Lithuania;1;1,748866101
Lithuania;2;1,674360026
Lithuania;3;1,694073716
Lithuania;4;2,146838773
Lithuania;5;2,28458693
Lithuania;6;2,383859755
Lithuania;7;3,331242158
Lithuania;8;4,193612774
Lithuania;9;2,805374263
Lithuania;10;3,611728224
Lithuania;11;5,449206126
Lithuania;12;7,75379765
